HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 20479
Vectorization method: hybrid
Number of clusters: 416
Number of noise points: 8219 (40.1%)
  Cluster 23: 88 statements (persistence: 0.269)
  Cluster 331: 87 statements (persistence: 0.845)
  Cluster 258: 85 statements (persistence: 0.466)
  Cluster 193: 77 statements (persistence: 0.332)
  Cluster 349: 75 statements (persistence: 0.378)
  Cluster 213: 72 statements (persistence: 0.296)
  Cluster 315: 66 statements (persistence: 0.374)
  Cluster 123: 64 statements (persistence: 0.449)
  Cluster 372: 60 statements (persistence: 0.871)
  Cluster 320: 57 statements (persistence: 0.529)
  Cluster 347: 56 statements (persistence: 0.435)
  Cluster 391: 56 statements (persistence: 0.635)
  Cluster 298: 55 statements (persistence: 0.934)
  Cluster 340: 54 statements (persistence: 0.487)
  Cluster 330: 53 statements (persistence: 0.460)
  Cluster 246: 49 statements (persistence: 0.539)
  Cluster 242: 48 statements (persistence: 0.588)
  Cluster 371: 48 statements (persistence: 0.397)
  Cluster 117: 47 statements (persistence: 0.462)
  Cluster 342: 47 statements (persistence: 0.578)
  Cluster 146: 45 statements (persistence: 0.569)
  Cluster 309: 45 statements (persistence: 0.608)
  Cluster 189: 43 statements (persistence: 0.352)
  Cluster 214: 43 statements (persistence: 0.364)
  Cluster 409: 43 statements (persistence: 0.897)
  Cluster 0: 42 statements (persistence: 0.415)
  Cluster 337: 42 statements (persistence: 0.532)
  Cluster 300: 41 statements (persistence: 0.580)
  Cluster 386: 39 statements (persistence: 0.557)
  Cluster 138: 37 statements (persistence: 0.654)
  Cluster 357: 35 statements (persistence: 0.494)
  Cluster 380: 35 statements (persistence: 0.515)
  Cluster 125: 33 statements (persistence: 0.489)
  Cluster 236: 33 statements (persistence: 0.512)
  Cluster 283: 32 statements (persistence: 0.644)
  Cluster 343: 32 statements (persistence: 0.433)
  Cluster 362: 32 statements (persistence: 0.663)
  Cluster 398: 32 statements (persistence: 0.861)
  Cluster 245: 31 statements (persistence: 0.510)
  Cluster 385: 31 statements (persistence: 0.455)
  Cluster 395: 31 statements (persistence: 0.899)
  Cluster 400: 30 statements (persistence: 0.949)
  Cluster 260: 29 statements (persistence: 0.560)
  Cluster 284: 29 statements (persistence: 0.519)
  Cluster 76: 28 statements (persistence: 0.689)
  Cluster 80: 28 statements (persistence: 0.547)
  Cluster 136: 27 statements (persistence: 0.676)
  Cluster 287: 27 statements (persistence: 0.509)
  Cluster 322: 27 statements (persistence: 0.817)
  Cluster 415: 27 statements (persistence: 0.942)
  Cluster 304: 26 statements (persistence: 0.615)
  Cluster 325: 26 statements (persistence: 0.728)
  Cluster 105: 25 statements (persistence: 0.555)
  Cluster 118: 25 statements (persistence: 0.546)
  Cluster 145: 24 statements (persistence: 0.560)
  Cluster 209: 24 statements (persistence: 0.720)
  Cluster 274: 24 statements (persistence: 0.620)
  Cluster 75: 23 statements (persistence: 0.691)
  Cluster 160: 23 statements (persistence: 0.530)
  Cluster 345: 23 statements (persistence: 0.530)
  Cluster 116: 22 statements (persistence: 0.678)
  Cluster 205: 22 statements (persistence: 0.656)
  Cluster 237: 22 statements (persistence: 0.476)
  Cluster 131: 21 statements (persistence: 0.652)
  Cluster 288: 21 statements (persistence: 0.719)
  Cluster 314: 21 statements (persistence: 0.616)
  Cluster 40: 20 statements (persistence: 0.428)
  Cluster 82: 20 statements (persistence: 0.609)
  Cluster 253: 19 statements (persistence: 0.723)
  Cluster 282: 19 statements (persistence: 0.555)
  Cluster 92: 18 statements (persistence: 0.638)
  Cluster 301: 18 statements (persistence: 0.857)
  Cluster 382: 18 statements (persistence: 0.813)
  Cluster 141: 17 statements (persistence: 0.542)
  Cluster 178: 17 statements (persistence: 0.437)
  Cluster 313: 17 statements (persistence: 0.824)
  Cluster 39: 16 statements (persistence: 0.680)
  Cluster 257: 16 statements (persistence: 0.874)
  Cluster 353: 16 statements (persistence: 0.666)
  Cluster 96: 15 statements (persistence: 0.732)
  Cluster 102: 15 statements (persistence: 0.676)
  Cluster 106: 15 statements (persistence: 0.656)
  Cluster 198: 15 statements (persistence: 0.844)
  Cluster 356: 15 statements (persistence: 0.694)
  Cluster 383: 15 statements (persistence: 0.996)
  Cluster 15: 14 statements (persistence: 0.613)
  Cluster 46: 14 statements (persistence: 0.497)
  Cluster 60: 14 statements (persistence: 0.728)
  Cluster 156: 14 statements (persistence: 0.634)
  Cluster 169: 14 statements (persistence: 0.641)
  Cluster 195: 14 statements (persistence: 0.689)
  Cluster 4: 13 statements (persistence: 0.493)
  Cluster 78: 13 statements (persistence: 0.742)
  Cluster 101: 13 statements (persistence: 0.722)
  Cluster 113: 13 statements (persistence: 0.696)
  Cluster 162: 13 statements (persistence: 0.721)
  Cluster 174: 13 statements (persistence: 0.733)
  Cluster 229: 13 statements (persistence: 0.878)
  Cluster 293: 13 statements (persistence: 0.592)
  Cluster 16: 12 statements (persistence: 0.550)
  Cluster 17: 12 statements (persistence: 0.759)
  Cluster 24: 12 statements (persistence: 0.818)
  Cluster 47: 12 statements (persistence: 0.775)
  Cluster 53: 12 statements (persistence: 0.594)
  Cluster 122: 12 statements (persistence: 0.740)
  Cluster 183: 12 statements (persistence: 0.765)
  Cluster 197: 12 statements (persistence: 0.795)
  Cluster 199: 12 statements (persistence: 0.792)
  Cluster 302: 12 statements (persistence: 0.649)
  Cluster 305: 12 statements (persistence: 0.781)
  Cluster 354: 12 statements (persistence: 0.624)
  Cluster 48: 11 statements (persistence: 0.730)
  Cluster 93: 11 statements (persistence: 0.512)
  Cluster 170: 11 statements (persistence: 0.701)
  Cluster 187: 11 statements (persistence: 0.772)
  Cluster 256: 11 statements (persistence: 0.575)
  Cluster 6: 10 statements (persistence: 0.710)
  Cluster 10: 10 statements (persistence: 0.688)
  Cluster 26: 10 statements (persistence: 0.606)
  Cluster 30: 10 statements (persistence: 0.837)
  Cluster 59: 10 statements (persistence: 0.758)
  Cluster 99: 10 statements (persistence: 0.852)
  Cluster 155: 10 statements (persistence: 0.704)
  Cluster 157: 10 statements (persistence: 0.811)
  Cluster 163: 10 statements (persistence: 0.691)
  Cluster 173: 10 statements (persistence: 0.833)
  Cluster 206: 10 statements (persistence: 0.897)
  Cluster 217: 10 statements (persistence: 0.672)
  Cluster 235: 10 statements (persistence: 0.798)
  Cluster 261: 10 statements (persistence: 0.883)
  Cluster 265: 10 statements (persistence: 0.936)
  Cluster 278: 10 statements (persistence: 0.915)
  Cluster 297: 10 statements (persistence: 0.963)
  Cluster 303: 10 statements (persistence: 0.918)
  Cluster 308: 10 statements (persistence: 0.939)
  Cluster 323: 10 statements (persistence: 0.994)
  Cluster 335: 10 statements (persistence: 0.925)
  Cluster 52: 9 statements (persistence: 0.679)
  Cluster 56: 9 statements (persistence: 0.993)
  Cluster 77: 9 statements (persistence: 0.751)
  Cluster 84: 9 statements (persistence: 0.841)
  Cluster 97: 9 statements (persistence: 0.762)
  Cluster 108: 9 statements (persistence: 0.723)
  Cluster 120: 9 statements (persistence: 0.717)
  Cluster 137: 9 statements (persistence: 0.734)
  Cluster 151: 9 statements (persistence: 0.679)
  Cluster 179: 9 statements (persistence: 0.636)
  Cluster 191: 9 statements (persistence: 0.710)
  Cluster 216: 9 statements (persistence: 0.711)
  Cluster 224: 9 statements (persistence: 0.788)
  Cluster 225: 9 statements (persistence: 0.737)
  Cluster 226: 9 statements (persistence: 0.885)
  Cluster 234: 9 statements (persistence: 0.707)
  Cluster 247: 9 statements (persistence: 0.773)
  Cluster 255: 9 statements (persistence: 0.860)
  Cluster 272: 9 statements (persistence: 0.854)
  Cluster 275: 9 statements (persistence: 0.805)
  Cluster 365: 9 statements (persistence: 0.896)
  Cluster 412: 9 statements (persistence: 0.999)
  Cluster 28: 8 statements (persistence: 0.654)
  Cluster 51: 8 statements (persistence: 0.749)
  Cluster 55: 8 statements (persistence: 0.863)
  Cluster 65: 8 statements (persistence: 0.740)
  Cluster 70: 8 statements (persistence: 0.886)
  Cluster 79: 8 statements (persistence: 0.975)
  Cluster 87: 8 statements (persistence: 1.000)
  Cluster 95: 8 statements (persistence: 0.717)
  Cluster 110: 8 statements (persistence: 0.766)
  Cluster 115: 8 statements (persistence: 0.769)
  Cluster 142: 8 statements (persistence: 0.920)
  Cluster 144: 8 statements (persistence: 0.661)
  Cluster 149: 8 statements (persistence: 0.993)
  Cluster 153: 8 statements (persistence: 0.796)
  Cluster 168: 8 statements (persistence: 0.781)
  Cluster 218: 8 statements (persistence: 0.780)
  Cluster 223: 8 statements (persistence: 0.865)
  Cluster 232: 8 statements (persistence: 0.700)
  Cluster 244: 8 statements (persistence: 0.851)
  Cluster 316: 8 statements (persistence: 0.870)
  Cluster 346: 8 statements (persistence: 0.837)
  Cluster 348: 8 statements (persistence: 0.945)
  Cluster 358: 8 statements (persistence: 0.926)
  Cluster 366: 8 statements (persistence: 0.998)
  Cluster 375: 8 statements (persistence: 0.911)
  Cluster 387: 8 statements (persistence: 0.962)
  Cluster 389: 8 statements (persistence: 0.930)
  Cluster 396: 8 statements (persistence: 0.964)
  Cluster 399: 8 statements (persistence: 0.989)
  Cluster 405: 8 statements (persistence: 0.995)
  Cluster 408: 8 statements (persistence: 0.989)
  Cluster 7: 7 statements (persistence: 0.968)
  Cluster 32: 7 statements (persistence: 0.867)
  Cluster 34: 7 statements (persistence: 0.800)
  Cluster 35: 7 statements (persistence: 0.892)
  Cluster 41: 7 statements (persistence: 0.780)
  Cluster 57: 7 statements (persistence: 0.864)
  Cluster 58: 7 statements (persistence: 0.744)
  Cluster 72: 7 statements (persistence: 0.816)
  Cluster 85: 7 statements (persistence: 0.953)
  Cluster 90: 7 statements (persistence: 0.977)
  Cluster 91: 7 statements (persistence: 0.780)
  Cluster 140: 7 statements (persistence: 0.886)
  Cluster 152: 7 statements (persistence: 0.874)
  Cluster 154: 7 statements (persistence: 0.975)
  Cluster 161: 7 statements (persistence: 0.777)
  Cluster 166: 7 statements (persistence: 0.842)
  Cluster 172: 7 statements (persistence: 0.849)
  Cluster 177: 7 statements (persistence: 0.970)
  Cluster 181: 7 statements (persistence: 1.000)
  Cluster 182: 7 statements (persistence: 0.869)
  Cluster 207: 7 statements (persistence: 0.966)
  Cluster 210: 7 statements (persistence: 0.980)
  Cluster 211: 7 statements (persistence: 0.828)
  Cluster 227: 7 statements (persistence: 0.924)
  Cluster 228: 7 statements (persistence: 0.895)
  Cluster 259: 7 statements (persistence: 0.974)
  Cluster 270: 7 statements (persistence: 0.960)
  Cluster 281: 7 statements (persistence: 0.920)
  Cluster 299: 7 statements (persistence: 0.978)
  Cluster 306: 7 statements (persistence: 0.945)
  Cluster 319: 7 statements (persistence: 0.960)
  Cluster 327: 7 statements (persistence: 0.867)
  Cluster 359: 7 statements (persistence: 0.999)
  Cluster 364: 7 statements (persistence: 1.000)
  Cluster 370: 7 statements (persistence: 0.982)
  Cluster 376: 7 statements (persistence: 0.986)
  Cluster 393: 7 statements (persistence: 0.998)
  Cluster 397: 7 statements (persistence: 0.992)
  Cluster 401: 7 statements (persistence: 1.000)
  Cluster 402: 7 statements (persistence: 0.999)
  Cluster 2: 6 statements (persistence: 0.931)
  Cluster 11: 6 statements (persistence: 0.991)
  Cluster 13: 6 statements (persistence: 0.893)
  Cluster 19: 6 statements (persistence: 0.846)
  Cluster 20: 6 statements (persistence: 0.951)
  Cluster 25: 6 statements (persistence: 0.872)
  Cluster 27: 6 statements (persistence: 0.968)
  Cluster 33: 6 statements (persistence: 0.855)
  Cluster 36: 6 statements (persistence: 0.942)
  Cluster 37: 6 statements (persistence: 0.839)
  Cluster 42: 6 statements (persistence: 0.955)
  Cluster 44: 6 statements (persistence: 0.978)
  Cluster 45: 6 statements (persistence: 0.919)
  Cluster 54: 6 statements (persistence: 0.934)
  Cluster 61: 6 statements (persistence: 0.993)
  Cluster 68: 6 statements (persistence: 0.886)
  Cluster 71: 6 statements (persistence: 0.927)
  Cluster 81: 6 statements (persistence: 0.936)
  Cluster 83: 6 statements (persistence: 0.962)
  Cluster 86: 6 statements (persistence: 0.982)
  Cluster 111: 6 statements (persistence: 0.866)
  Cluster 112: 6 statements (persistence: 0.998)
  Cluster 114: 6 statements (persistence: 0.934)
  Cluster 119: 6 statements (persistence: 0.998)
  Cluster 121: 6 statements (persistence: 0.870)
  Cluster 124: 6 statements (persistence: 0.941)
  Cluster 127: 6 statements (persistence: 0.991)
  Cluster 129: 6 statements (persistence: 0.937)
  Cluster 130: 6 statements (persistence: 0.954)
  Cluster 134: 6 statements (persistence: 0.881)
  Cluster 139: 6 statements (persistence: 0.866)
  Cluster 148: 6 statements (persistence: 0.971)
  Cluster 150: 6 statements (persistence: 0.869)
  Cluster 167: 6 statements (persistence: 0.941)
  Cluster 171: 6 statements (persistence: 0.924)
  Cluster 185: 6 statements (persistence: 0.990)
  Cluster 188: 6 statements (persistence: 0.937)
  Cluster 190: 6 statements (persistence: 0.968)
  Cluster 196: 6 statements (persistence: 0.846)
  Cluster 200: 6 statements (persistence: 0.988)
  Cluster 201: 6 statements (persistence: 1.000)
  Cluster 202: 6 statements (persistence: 0.879)
  Cluster 203: 6 statements (persistence: 0.974)
  Cluster 204: 6 statements (persistence: 0.886)
  Cluster 221: 6 statements (persistence: 0.938)
  Cluster 222: 6 statements (persistence: 0.912)
  Cluster 233: 6 statements (persistence: 0.996)
  Cluster 240: 6 statements (persistence: 0.968)
  Cluster 243: 6 statements (persistence: 0.945)
  Cluster 248: 6 statements (persistence: 0.989)
  Cluster 254: 6 statements (persistence: 0.942)
  Cluster 263: 6 statements (persistence: 0.899)
  Cluster 273: 6 statements (persistence: 0.979)
  Cluster 276: 6 statements (persistence: 0.950)
  Cluster 285: 6 statements (persistence: 0.930)
  Cluster 289: 6 statements (persistence: 0.886)
  Cluster 290: 6 statements (persistence: 0.990)
  Cluster 291: 6 statements (persistence: 0.961)
  Cluster 294: 6 statements (persistence: 0.997)
  Cluster 311: 6 statements (persistence: 0.995)
  Cluster 318: 6 statements (persistence: 0.952)
  Cluster 339: 6 statements (persistence: 1.000)
  Cluster 344: 6 statements (persistence: 0.933)
  Cluster 351: 6 statements (persistence: 0.984)
  Cluster 352: 6 statements (persistence: 0.983)
  Cluster 361: 6 statements (persistence: 0.974)
  Cluster 363: 6 statements (persistence: 0.998)
  Cluster 367: 6 statements (persistence: 0.998)
  Cluster 369: 6 statements (persistence: 0.990)
  Cluster 374: 6 statements (persistence: 1.000)
  Cluster 377: 6 statements (persistence: 0.993)
  Cluster 381: 6 statements (persistence: 1.000)
  Cluster 394: 6 statements (persistence: 1.000)
  Cluster 407: 6 statements (persistence: 0.991)
  Cluster 411: 6 statements (persistence: 0.992)
  Cluster 413: 6 statements (persistence: 0.993)
  Cluster 5: 5 statements (persistence: 1.000)
  Cluster 8: 5 statements (persistence: 1.000)
  Cluster 9: 5 statements (persistence: 1.000)
  Cluster 12: 5 statements (persistence: 1.000)
  Cluster 18: 5 statements (persistence: 1.000)
  Cluster 21: 5 statements (persistence: 1.000)
  Cluster 22: 5 statements (persistence: 1.000)
  Cluster 29: 5 statements (persistence: 1.000)
  Cluster 31: 5 statements (persistence: 1.000)
  Cluster 43: 5 statements (persistence: 1.000)
  Cluster 50: 5 statements (persistence: 1.000)
  Cluster 62: 5 statements (persistence: 1.000)
  Cluster 63: 5 statements (persistence: 1.000)
  Cluster 64: 5 statements (persistence: 1.000)
  Cluster 66: 5 statements (persistence: 1.000)
  Cluster 67: 5 statements (persistence: 1.000)
  Cluster 73: 5 statements (persistence: 1.000)
  Cluster 88: 5 statements (persistence: 1.000)
  Cluster 89: 5 statements (persistence: 1.000)
  Cluster 94: 5 statements (persistence: 1.000)
  Cluster 98: 5 statements (persistence: 1.000)
  Cluster 100: 5 statements (persistence: 1.000)
  Cluster 107: 5 statements (persistence: 1.000)
  Cluster 109: 5 statements (persistence: 1.000)
  Cluster 132: 5 statements (persistence: 1.000)
  Cluster 133: 5 statements (persistence: 1.000)
  Cluster 143: 5 statements (persistence: 1.000)
  Cluster 158: 5 statements (persistence: 1.000)
  Cluster 164: 5 statements (persistence: 1.000)
  Cluster 165: 5 statements (persistence: 1.000)
  Cluster 176: 5 statements (persistence: 1.000)
  Cluster 180: 5 statements (persistence: 1.000)
  Cluster 192: 5 statements (persistence: 1.000)
  Cluster 212: 5 statements (persistence: 1.000)
  Cluster 215: 5 statements (persistence: 1.000)
  Cluster 220: 5 statements (persistence: 1.000)
  Cluster 230: 5 statements (persistence: 1.000)
  Cluster 238: 5 statements (persistence: 1.000)
  Cluster 239: 5 statements (persistence: 1.000)
  Cluster 241: 5 statements (persistence: 1.000)
  Cluster 250: 5 statements (persistence: 1.000)
  Cluster 252: 5 statements (persistence: 1.000)
  Cluster 262: 5 statements (persistence: 1.000)
  Cluster 264: 5 statements (persistence: 1.000)
  Cluster 266: 5 statements (persistence: 1.000)
  Cluster 268: 5 statements (persistence: 1.000)
  Cluster 269: 5 statements (persistence: 1.000)
  Cluster 271: 5 statements (persistence: 1.000)
  Cluster 279: 5 statements (persistence: 1.000)
  Cluster 292: 5 statements (persistence: 1.000)
  Cluster 296: 5 statements (persistence: 1.000)
  Cluster 307: 5 statements (persistence: 1.000)
  Cluster 310: 5 statements (persistence: 1.000)
  Cluster 317: 5 statements (persistence: 1.000)
  Cluster 321: 5 statements (persistence: 1.000)
  Cluster 326: 5 statements (persistence: 1.000)
  Cluster 328: 5 statements (persistence: 1.000)
  Cluster 329: 5 statements (persistence: 1.000)
  Cluster 332: 5 statements (persistence: 1.000)
  Cluster 333: 5 statements (persistence: 1.000)
  Cluster 336: 5 statements (persistence: 1.000)
  Cluster 341: 5 statements (persistence: 1.000)
  Cluster 360: 5 statements (persistence: 1.000)
  Cluster 373: 5 statements (persistence: 1.000)
  Cluster 378: 5 statements (persistence: 1.000)
  Cluster 379: 5 statements (persistence: 1.000)
  Cluster 384: 5 statements (persistence: 1.000)
  Cluster 388: 5 statements (persistence: 1.000)
  Cluster 392: 5 statements (persistence: 1.000)
  Cluster 403: 5 statements (persistence: 1.000)
  Cluster 404: 5 statements (persistence: 1.000)
  Cluster 406: 5 statements (persistence: 1.000)
  Cluster 410: 5 statements (persistence: 1.000)
